context,word,kind,important,skip,notes
random sample,suck,common,1,"",""
random sample,sucks,common,1,"",""
random sample,sucked,common,1,"",""
random sample,sucker,common,1,"",""
random sample,suckered,common,1,"",""
random sample,suckers,common,1,"",""
random sample,suckeres,rare,1,"",""
random sample,suckering,uncommon,1,"",""
random sample,suckerring,forbidden,1,"",""
random sample,suckes,forbidden,1,"",""
random sample,sucking,common,1,"",""
random sample,suckings,uncommon,1,"",""
random sample,suckeding,forbidden,1,"",""
random sample,suckked,forbidden,1,"",""
random sample,suckkes,forbidden,1,"",""
random sample,suckking,forbidden,1,"",""
random sample,suckkeding,forbidden,1,"",""
random sample,ambulances,common,1,"",""
random sample,bleedings,common,1,"",""
random sample,rifles,common,1,"",""
random sample,unwanted,common,1,"",""
random sample,farmer,common,1,"",""
random sample,nosebleeds,common,1,"",""
random sample,ruminated,common,1,"",""
random sample,doppelgangers,common,1,"",""
random sample,hecking,common,1,"",""
random sample,teaser,common,1,"",""
random sample,revelations,common,1,"",""
random sample,rapidly,common,1,"",""
random sample,stockpiled,common,1,"",""
random sample,recitations,common,1,"",""
random sample,sew,common,1,"",""
random sample,appetizing,common,1,"",""
random sample,tangling,common,1,"",""
random sample,silhouettes,common,1,"",""
random sample,aerodynamic,common,1,"",""
random sample,mulches,common,1,"",""
random sample,orchid,common,1,"",""
random sample,weaker,common,1,"",""
random sample,linemen,common,1,"",""
random sample,chocolatey,common,1,"",""
random sample,pharisees,uncommon,1,"",""
random sample,affectation,common,1,"",""
random sample,snipped,common,1,"",""
random sample,strainer,common,1,"",""
random sample,programmedded,forbidden,1,"",""
random sample,sacristy,common_ish,1,"",""
random sample,sacristies,common_ish,1,"",""
random sample,trek,common,1,"",""
random sample,treks,common,1,"",""
random sample,trekked,common,1,"",""
random sample,trekking,common,1,"",""
random sample,treked,forbidden,1,"",""
random sample,trekes,forbidden,1,"",""
random sample,treking,forbidden,1,"",""
random sample,trekeding,forbidden,1,"",""
random sample,trekeded,forbidden,1,"",""
random sample,trekkeding,forbidden,1,"",""
random sample,trekkeded,forbidden,1,"",""
random sample,accessinged,forbidden,1,"",""
random sample,wrestle,common,1,"",""
random sample,wrestler,common,1,"",""
random sample,wrestlers,common,1,"",""
random sample,wrestles,common,1,"",""
random sample,wrestled,common,1,"",""
random sample,wrestlest,forbidden,1,"",""
random sample,wrestleder,forbidden,1,"",""
random sample,wrestledest,forbidden,1,"",""
random sample,reelinged,forbidden,1,"",""
random sample,straightened,common,1,"",""
random sample,straightener,rare_ish,1,"",""
random sample,straighteneder,forbidden,1,"",""
random sample,straightenedest,forbidden,1,"",""
random sample,stackinged,forbidden,1,"",""
random sample,stockinged,common_ish,1,"",""
random sample,imagineeringed,forbidden,1,"",""
random sample,murderinged,forbidden,1,"",""
random sample,adjoininged,forbidden,1,"",""
random sample,adjoiningged,forbidden,1,"",""
random sample,weirder,common,1,"",""
random sample,weirdder,forbidden,1,"",""
random sample,strayer,rare_ish,1,"",""
random sample,straier,forbidden,1,"",""
random sample,throwner,forbidden,1,"",""
random sample,thrownner,forbidden,1,"",""
words in cmudict but not wordfreq,cumulative,common,1,"",""
words in cmudict but not wordfreq,cumulatively,common_ish,1,"",""
words in cmudict but not wordfreq,accumulative,common_ish,1,"",""
words in cmudict but not wordfreq,accumulatively,uncommon,1,"",""
words in cmudict but not wordfreq,acid,common,1,"",""
words in cmudict but not wordfreq,acidify,common_ish,1,"",""
words in cmudict but not wordfreq,acidified,common_ish,1,"",""
words in cmudict but not wordfreq,acidifies,common_ish,1,"",""
words in cmudict but not wordfreq,backdate,common_ish,1,"",""
words in cmudict but not wordfreq,backdated,common_ish,1,"",""
words in cmudict but not wordfreq,backdates,common_ish,1,"",""
words in cmudict but not wordfreq,backdating,common_ish,1,"",""
words in cmudict but not wordfreq,backslap,common_ish,1,"",""
words in cmudict but not wordfreq,bahrain,rare,1,"",""
words in cmudict but not wordfreq,bahrains,forbidden,1,"",""
words in cmudict but not wordfreq,bahrained,forbidden,1,"",""
words in cmudict but not wordfreq,bahrainian,rare,1,"",""
words in cmudict but not wordfreq,bahrainians,rare,1,"",""
words in cmudict but not wordfreq,bahrainianed,rare,1,"",""
words in cmudict but not wordfreq,dishevel,uncommon,1,"",""
words in cmudict but not wordfreq,disheveled,common,1,"",""
words in cmudict but not wordfreq,exigent,common,1,"",""
words in cmudict but not wordfreq,exigents,uncommon,1,"",""
words in cmudict but not wordfreq,pussyfoot,common_ish,1,"",""
words in cmudict but not wordfreq,pussyfoots,common_ish,1,"",""
words in cmudict but not wordfreq,pussyfooted,common_ish,1,"",""
words in cmudict but not wordfreq,pussyfooting,common_ish,1,"",""
words in cmudict but not wordfreq,reregulate,rare,1,"",""
words in cmudict but not wordfreq,abex,forbidden,1,"",""
words in cmudict but not wordfreq,adelphia's,forbidden,1,"",""
words in cmudict but not wordfreq,aldicarb,forbidden,1,"",""
words in cmudict but not wordfreq,amdek,forbidden,1,"",""
words in cmudict but not wordfreq,ameritech's,forbidden,1,"",""
words in cmudict but not wordfreq,anti-catholicism,forbidden,1,"",""
words in cmudict but not wordfreq,anwyl,forbidden,1,"",""
words in cmudict but not wordfreq,axtman,forbidden,1,"",""
words in cmudict but not wordfreq,baby-sit,forbidden,1,"",""
words in cmudict but not wordfreq,bamburg,forbidden,1,"",""
words in cmudict but not wordfreq,baton-rouge's,forbidden,1,"",""
words in cmudict but not wordfreq,beilman,forbidden,1,"",""
words in cmudict but not wordfreq,bercor,forbidden,1,"",""
words in cmudict but not wordfreq,bernsteins,forbidden,1,"",""
words in cmudict but not wordfreq,beshore,forbidden,1,"",""
words in cmudict but not wordfreq,biebel,forbidden,1,"",""
words in cmudict but not wordfreq,bielawski,forbidden,1,"",""
words in cmudict but not wordfreq,bonenfant,forbidden,1,"",""
words in cmudict but not wordfreq,bozian,forbidden,1,"",""
words in cmudict but not wordfreq,braer,forbidden,1,"",""
words in cmudict but not wordfreq,breuninger,forbidden,1,"",""
words in cmudict but not wordfreq,buddier,forbidden,1,"",""
words in cmudict but not wordfreq,burkel,forbidden,1,"",""
words in cmudict but not wordfreq,cancienne,forbidden,1,"",""
words in cmudict but not wordfreq,cantlin,forbidden,1,"",""
words in cmudict but not wordfreq,carabajal,forbidden,1,"",""
words in cmudict but not wordfreq,cardenas's,forbidden,1,"",""
words in cmudict but not wordfreq,cheatum,forbidden,1,"",""
words in cmudict but not wordfreq,chinn's,forbidden,1,"",""
words in cmudict but not wordfreq,clanin,forbidden,1,"",""
words in cmudict but not wordfreq,coloroll,forbidden,1,"",""
words in cmudict but not wordfreq,cottongin,forbidden,1,"",""
words in cmudict but not wordfreq,couponite,forbidden,1,"",""
words in cmudict but not wordfreq,demarais,forbidden,1,"",""
words in cmudict but not wordfreq,derouin,forbidden,1,"",""
words in cmudict but not wordfreq,descarpentries,forbidden,1,"",""
words in cmudict but not wordfreq,dethloff,forbidden,1,"",""
words in cmudict but not wordfreq,dipiero,forbidden,1,"",""
words in cmudict but not wordfreq,docila,forbidden,1,"",""
words in cmudict but not wordfreq,drabbed,forbidden,1,"",""
words in cmudict but not wordfreq,eatman,forbidden,1,"",""
words in cmudict but not wordfreq,eau-claire,forbidden,1,"",""
words in cmudict but not wordfreq,econocom,forbidden,1,"",""
words in cmudict but not wordfreq,ellan's,forbidden,1,"",""
words in cmudict but not wordfreq,endrizzi,forbidden,1,"",""
words in cmudict but not wordfreq,engelking,forbidden,1,"",""
words in cmudict but not wordfreq,eradicable,forbidden,1,"",""
words in cmudict but not wordfreq,eurofima,forbidden,1,"",""
words in cmudict but not wordfreq,eutsler,forbidden,1,"",""
words in cmudict but not wordfreq,everington,forbidden,1,"",""
words in cmudict but not wordfreq,ezrachi,forbidden,1,"",""
words in cmudict but not wordfreq,facemire,forbidden,1,"",""
words in cmudict but not wordfreq,fagundes,forbidden,1,"",""
words in cmudict but not wordfreq,fanara,forbidden,1,"",""
words in cmudict but not wordfreq,faretlow,forbidden,1,"",""
words in cmudict but not wordfreq,finnicum,forbidden,1,"",""
words in cmudict but not wordfreq,fornoff,forbidden,1,"",""
words in cmudict but not wordfreq,freemen's,forbidden,1,"",""
words in cmudict but not wordfreq,fundora,forbidden,1,"",""
words in cmudict but not wordfreq,fussner,forbidden,1,"",""
words in cmudict but not wordfreq,galie,forbidden,1,"",""
words in cmudict but not wordfreq,gejdenson,forbidden,1,"",""
words in cmudict but not wordfreq,gephardt's,forbidden,1,"",""
words in cmudict but not wordfreq,gianini,forbidden,1,"",""
words in cmudict but not wordfreq,godleski,forbidden,1,"",""
words in cmudict but not wordfreq,goglia,forbidden,1,"",""
words in cmudict but not wordfreq,goldey,forbidden,1,"",""
words in cmudict but not wordfreq,gonterman,forbidden,1,"",""
words in cmudict but not wordfreq,goodfriends,forbidden,1,"",""
words in cmudict but not wordfreq,gorrids,forbidden,1,"",""
words in cmudict but not wordfreq,guangjo's,forbidden,1,"",""
words in cmudict but not wordfreq,hammas's,forbidden,1,"",""
words in cmudict but not wordfreq,harkleroad,forbidden,1,"",""
words in cmudict but not wordfreq,heavrin,forbidden,1,"",""
words in cmudict but not wordfreq,hellums,forbidden,1,"",""
words in cmudict but not wordfreq,holthus,forbidden,1,"",""
words in cmudict but not wordfreq,huishman,forbidden,1,"",""
words in cmudict but not wordfreq,huster,forbidden,1,"",""
words in cmudict but not wordfreq,i r a,forbidden,1,"",""
words in cmudict but not wordfreq,igene,forbidden,1,"",""
words in cmudict but not wordfreq,incorvaia,forbidden,1,"",""
words in cmudict but not wordfreq,investimento,forbidden,1,"",""
words in cmudict but not wordfreq,isenhour,forbidden,1,"",""
words in cmudict but not wordfreq,jacinthe,forbidden,1,"",""
words in cmudict but not wordfreq,jaffray's,forbidden,1,"",""
words in cmudict but not wordfreq,jayroe,forbidden,1,"",""
words in cmudict but not wordfreq,joske's,forbidden,1,"",""
words in cmudict but not wordfreq,kanagy,forbidden,1,"",""
words in cmudict but not wordfreq,kaneb,forbidden,1,"",""
words in cmudict but not wordfreq,kardell,forbidden,1,"",""
words in cmudict but not wordfreq,key largo,forbidden,1,"",""
words in cmudict but not wordfreq,klaiber,forbidden,1,"",""
words in cmudict but not wordfreq,knobbe,forbidden,1,"",""
words in cmudict but not wordfreq,knogo,forbidden,1,"",""
words in cmudict but not wordfreq,knouse,forbidden,1,"",""
words in cmudict but not wordfreq,kobren,forbidden,1,"",""
words in cmudict but not wordfreq,kopko,forbidden,1,"",""
words in cmudict but not wordfreq,kosowsky,forbidden,1,"",""
words in cmudict but not wordfreq,kostrzewa,forbidden,1,"",""
words in cmudict but not wordfreq,krawitz,forbidden,1,"",""
words in cmudict but not wordfreq,kreitner,forbidden,1,"",""
words in cmudict but not wordfreq,krenzer,forbidden,1,"",""
words in cmudict but not wordfreq,la carre,forbidden,1,"",""
words in cmudict but not wordfreq,lacorte,forbidden,1,"",""
words in cmudict but not wordfreq,lancon,forbidden,1,"",""
words in cmudict but not wordfreq,lautenbach,forbidden,1,"",""
words in cmudict but not wordfreq,laventure,forbidden,1,"",""
words in cmudict but not wordfreq,leggette,forbidden,1,"",""
words in cmudict but not wordfreq,leysen,forbidden,1,"",""
words in cmudict but not wordfreq,liebl,forbidden,1,"",""
words in cmudict but not wordfreq,louvier,forbidden,1,"",""
words in cmudict but not wordfreq,maidie,forbidden,1,"",""
words in cmudict but not wordfreq,malloseismic,forbidden,1,"",""
words in cmudict but not wordfreq,manella,forbidden,1,"",""
words in cmudict but not wordfreq,marcilio,forbidden,1,"",""
words in cmudict but not wordfreq,mariusa,forbidden,1,"",""
words in cmudict but not wordfreq,marketmaker,forbidden,1,"",""
words in cmudict but not wordfreq,mccleese,forbidden,1,"",""
words in cmudict but not wordfreq,mccuan,forbidden,1,"",""
words in cmudict but not wordfreq,mcmichen,forbidden,1,"",""
words in cmudict but not wordfreq,mettlen,forbidden,1,"",""
words in cmudict but not wordfreq,mierzwa,forbidden,1,"",""
words in cmudict but not wordfreq,mikulec,forbidden,1,"",""
words in cmudict but not wordfreq,molesky,forbidden,1,"",""
words in cmudict but not wordfreq,moneycard,forbidden,1,"",""
words in cmudict but not wordfreq,mopus,forbidden,1,"",""
words in cmudict but not wordfreq,nerice,forbidden,1,"",""
words in cmudict but not wordfreq,nibert,forbidden,1,"",""
words in cmudict but not wordfreq,ninety's,forbidden,1,"",""
words in cmudict but not wordfreq,nunziato,forbidden,1,"",""
words in cmudict but not wordfreq,oakmark,forbidden,1,"",""
words in cmudict but not wordfreq,ohkawara,forbidden,1,"",""
words in cmudict but not wordfreq,oxidyne,forbidden,1,"",""
words in cmudict but not wordfreq,paulhus,forbidden,1,"",""
words in cmudict but not wordfreq,pawluk,forbidden,1,"",""
words in cmudict but not wordfreq,pelto,forbidden,1,"",""
words in cmudict but not wordfreq,peterpaul,forbidden,1,"",""
words in cmudict but not wordfreq,petraitis,forbidden,1,"",""
words in cmudict but not wordfreq,piekarski,forbidden,1,"",""
words in cmudict but not wordfreq,provencio,forbidden,1,"",""
words in cmudict but not wordfreq,psycho-social,forbidden,1,"",""
words in cmudict but not wordfreq,puusepp,forbidden,1,"",""
words in cmudict but not wordfreq,radebaugh,forbidden,1,"",""
words in cmudict but not wordfreq,radinka,forbidden,1,"",""
words in cmudict but not wordfreq,raffensperger,forbidden,1,"",""
words in cmudict but not wordfreq,reiney,forbidden,1,"",""
words in cmudict but not wordfreq,remaley,forbidden,1,"",""
words in cmudict but not wordfreq,reveron,forbidden,1,"",""
words in cmudict but not wordfreq,risko,forbidden,1,"",""
words in cmudict but not wordfreq,roderica,forbidden,1,"",""
words in cmudict but not wordfreq,rorex,forbidden,1,"",""
words in cmudict but not wordfreq,samojlik,forbidden,1,"",""
words in cmudict but not wordfreq,sapoa,forbidden,1,"",""
words in cmudict but not wordfreq,schlender,forbidden,1,"",""
words in cmudict but not wordfreq,schlotterbeck,forbidden,1,"",""
words in cmudict but not wordfreq,schoenrock,forbidden,1,"",""
words in cmudict but not wordfreq,self-portrait,forbidden,1,"",""
words in cmudict but not wordfreq,selvidge,forbidden,1,"",""
words in cmudict but not wordfreq,shevtl,forbidden,1,"",""
words in cmudict but not wordfreq,shipholding,forbidden,1,"",""
words in cmudict but not wordfreq,shmyrev,forbidden,1,"",""
words in cmudict but not wordfreq,simulac,forbidden,1,"",""
words in cmudict but not wordfreq,sipelstein,forbidden,1,"",""
words in cmudict but not wordfreq,skillin,forbidden,1,"",""
words in cmudict but not wordfreq,slovacek,forbidden,1,"",""
words in cmudict but not wordfreq,solesbee,forbidden,1,"",""
words in cmudict but not wordfreq,sternposts,forbidden,1,"",""
words in cmudict but not wordfreq,steveson,forbidden,1,"",""
words in cmudict but not wordfreq,suminski,forbidden,1,"",""
words in cmudict but not wordfreq,swillinger,forbidden,1,"",""
words in cmudict but not wordfreq,swordfish's,forbidden,1,"",""
words in cmudict but not wordfreq,terkhorn,forbidden,1,"",""
words in cmudict but not wordfreq,tetramerous,forbidden,1,"",""
words in cmudict but not wordfreq,thordia,forbidden,1,"",""
words in cmudict but not wordfreq,timlen,forbidden,1,"",""
words in cmudict but not wordfreq,utke,forbidden,1,"",""
words in cmudict but not wordfreq,uyehara,forbidden,1,"",""
words in cmudict but not wordfreq,valsella,forbidden,1,"",""
words in cmudict but not wordfreq,vancleef,forbidden,1,"",""
words in cmudict but not wordfreq,vesser,forbidden,1,"",""
words in cmudict but not wordfreq,videodisk,forbidden,1,"",""
words in cmudict but not wordfreq,vidonia,forbidden,1,"",""
words in cmudict but not wordfreq,wallich's,forbidden,1,"",""
words in cmudict but not wordfreq,waymire,forbidden,1,"",""
words in cmudict but not wordfreq,weathersbee,forbidden,1,"",""
words in cmudict but not wordfreq,wettergreen,forbidden,1,"",""
words in cmudict but not wordfreq,wolanin,forbidden,1,"",""
words in cmudict but not wordfreq,wordell,forbidden,1,"",""
words in cmudict but not wordfreq,x.ers,forbidden,1,"",""
words in cmudict but not wordfreq,zuercher,forbidden,1,"",""
hyphenated existence floor rejects,abat-voix,forbidden,1,"",""
hyphenated existence floor rejects,able-bodiedness,forbidden,1,"",""
hyphenated existence floor rejects,absent-mindedly,forbidden,1,"",""
hyphenated existence floor rejects,absent-mindedness,forbidden,1,"",""
hyphenated existence floor rejects,abso-fucking-lutely,forbidden,1,"",""
hyphenated existence floor rejects,ace-aro,forbidden,1,"",""
hyphenated existence floor rejects,ach-laut,forbidden,1,"",""
hyphenated existence floor rejects,addis-ababa,forbidden,1,"",""
hyphenated existence floor rejects,afro-latina,forbidden,1,"",""
hyphenated existence floor rejects,agak-agak,forbidden,1,"",""
hyphenated existence floor rejects,aide-mémoire,forbidden,1,"",""
hyphenated existence floor rejects,anti-grinch,forbidden,1,"",""
hyphenated existence floor rejects,anti-semitism,forbidden,1,"",""
hyphenated existence floor rejects,anti-transmasculinity,forbidden,1,"",""
hyphenated existence floor rejects,araca-boi,forbidden,1,"",""
hyphenated existence floor rejects,argy-bargy,forbidden,1,"",""
hyphenated existence floor rejects,bain-marie,forbidden,1,"",""
hyphenated existence floor rejects,barang-barang,forbidden,1,"",""
hyphenated existence floor rejects,bashi-bazouk,forbidden,1,"",""
hyphenated existence floor rejects,bashi-bazoukery,forbidden,1,"",""
hyphenated existence floor rejects,bass-ackwards,forbidden,1,"",""
hyphenated existence floor rejects,biddi-biddi,forbidden,1,"",""
hyphenated existence floor rejects,big-headedness,forbidden,1,"",""
hyphenated existence floor rejects,billet-doux,forbidden,1,"",""
hyphenated existence floor rejects,blood-wite,forbidden,1,"",""
hyphenated existence floor rejects,body-ody-ody,forbidden,1,"",""
hyphenated existence floor rejects,bouts-rimés,forbidden,1,"",""
hyphenated existence floor rejects,bric-a-brac,forbidden,1,"",""
hyphenated existence floor rejects,buenos-aires,forbidden,1,"",""
hyphenated existence floor rejects,burkina-faso,forbidden,1,"",""
hyphenated existence floor rejects,cache-sexe,forbidden,1,"",""
hyphenated existence floor rejects,cd-rw,forbidden,1,"",""
hyphenated existence floor rejects,cha-ching,forbidden,1,"",""
hyphenated existence floor rejects,chasse-café,forbidden,1,"",""
hyphenated existence floor rejects,cheyne-stokes,forbidden,1,"",""
hyphenated existence floor rejects,choo-choo,forbidden,1,"",""
hyphenated existence floor rejects,close-fisted,forbidden,1,"",""
hyphenated existence floor rejects,collie-shangie,forbidden,1,"",""
hyphenated existence floor rejects,corpus-christi,forbidden,1,"",""
hyphenated existence floor rejects,cot-quean,forbidden,1,"",""
hyphenated existence floor rejects,cro-magnon,forbidden,1,"",""
hyphenated existence floor rejects,cross-bencher,forbidden,1,"",""
hyphenated existence floor rejects,cutesy-wootsy,forbidden,1,"",""
hyphenated existence floor rejects,dcap-btls,forbidden,1,"",""
hyphenated existence floor rejects,demo-itis,forbidden,1,"",""
hyphenated existence floor rejects,dibbly-dobbler,forbidden,1,"",""
hyphenated existence floor rejects,dim-witted,forbidden,1,"",""
hyphenated existence floor rejects,do-ocracy,forbidden,1,"",""
hyphenated existence floor rejects,dog-earedness,forbidden,1,"",""
hyphenated existence floor rejects,dot-commer,forbidden,1,"",""
hyphenated existence floor rejects,double-entendre,forbidden,1,"",""
hyphenated existence floor rejects,du-bois,forbidden,1,"",""
hyphenated existence floor rejects,dvd-rw,forbidden,1,"",""
hyphenated existence floor rejects,e-gnorant,forbidden,1,"",""
hyphenated existence floor rejects,e-triker,forbidden,1,"",""
hyphenated existence floor rejects,eighty-oneth,forbidden,1,"",""
hyphenated existence floor rejects,eighty-secondth,forbidden,1,"",""
hyphenated existence floor rejects,el-nino,forbidden,1,"",""
hyphenated existence floor rejects,el-paso,forbidden,1,"",""
hyphenated existence floor rejects,evo-devo,forbidden,1,"",""
hyphenated existence floor rejects,eye-catchingly,forbidden,1,"",""
hyphenated existence floor rejects,eye-talian,forbidden,1,"",""
hyphenated existence floor rejects,fen-phen,forbidden,1,"",""
hyphenated existence floor rejects,fifty-oneth,forbidden,1,"",""
hyphenated existence floor rejects,fifty-secondth,forbidden,1,"",""
hyphenated existence floor rejects,flog-bottomist,forbidden,1,"",""
hyphenated existence floor rejects,fol-de-rol,forbidden,1,"",""
hyphenated existence floor rejects,forty-oneth,forbidden,1,"",""
hyphenated existence floor rejects,forty-secondth,forbidden,1,"",""
hyphenated existence floor rejects,fuck-tard,forbidden,1,"",""
hyphenated existence floor rejects,fuddy-duddy,forbidden,1,"",""
hyphenated existence floor rejects,full-fledgedly,forbidden,1,"",""
hyphenated existence floor rejects,full-fledgedness,forbidden,1,"",""
hyphenated existence floor rejects,g-loc,forbidden,1,"",""
hyphenated existence floor rejects,garde-faude,forbidden,1,"",""
hyphenated existence floor rejects,gen-zer,forbidden,1,"",""
hyphenated existence floor rejects,gender-affirming,forbidden,1,"",""
hyphenated existence floor rejects,giggity-giggity,forbidden,1,"",""
hyphenated existence floor rejects,god-saeng,forbidden,1,"",""
hyphenated existence floor rejects,gold-plated,forbidden,1,"",""
hyphenated existence floor rejects,gone-zo,forbidden,1,"",""
hyphenated existence floor rejects,good-natured,forbidden,1,"",""
hyphenated existence floor rejects,gutta-percha,forbidden,1,"",""
hyphenated existence floor rejects,gympie-gympie,forbidden,1,"",""
hyphenated existence floor rejects,ham-fisted,forbidden,1,"",""
hyphenated existence floor rejects,harum-scarum,forbidden,1,"",""
hyphenated existence floor rejects,has-been-dom,forbidden,1,"",""
hyphenated existence floor rejects,havey-cavey,forbidden,1,"",""
hyphenated existence floor rejects,hi-vis,forbidden,1,"",""
hyphenated existence floor rejects,hobson-jobson,forbidden,1,"",""
hyphenated existence floor rejects,hoity-toitily,forbidden,1,"",""
hyphenated existence floor rejects,homo-erectus,forbidden,1,"",""
hyphenated existence floor rejects,hong-kong,forbidden,1,"",""
hyphenated existence floor rejects,honky-tonk,forbidden,1,"",""
hyphenated existence floor rejects,ich-laut,forbidden,1,"",""
hyphenated existence floor rejects,ill-favouredness,forbidden,1,"",""
hyphenated existence floor rejects,ill-intentioned,forbidden,1,"",""
hyphenated existence floor rejects,intra-octaval,forbidden,1,"",""
hyphenated existence floor rejects,jalan-jalan,forbidden,1,"",""
hyphenated existence floor rejects,jiggery-pokery,forbidden,1,"",""
hyphenated existence floor rejects,jugulo-omohyoid,forbidden,1,"",""
hyphenated existence floor rejects,julio-claudian,forbidden,1,"",""
hyphenated existence floor rejects,kala-azar,forbidden,1,"",""
hyphenated existence floor rejects,kha-nyou,forbidden,1,"",""
hyphenated existence floor rejects,kiat-kiat,forbidden,1,"",""
hyphenated existence floor rejects,kouign-amann,forbidden,1,"",""
hyphenated existence floor rejects,lieutenant-colonelcy,forbidden,1,"",""
hyphenated existence floor rejects,life-changingly,forbidden,1,"",""
hyphenated existence floor rejects,long-livedness,forbidden,1,"",""
hyphenated existence floor rejects,loup-garou,forbidden,1,"",""
hyphenated existence floor rejects,lèse-majesté,forbidden,1,"",""
hyphenated existence floor rejects,many-sidedness,forbidden,1,"",""
hyphenated existence floor rejects,matchy-matchy,forbidden,1,"",""
hyphenated existence floor rejects,matter-of-factly,forbidden,1,"",""
hyphenated existence floor rejects,me-tooism,forbidden,1,"",""
hyphenated existence floor rejects,mi-parti,forbidden,1,"",""
hyphenated existence floor rejects,mill-leat,forbidden,1,"",""
hyphenated existence floor rejects,mille-feuille,forbidden,1,"",""
hyphenated existence floor rejects,mind-boggling,forbidden,1,"",""
hyphenated existence floor rejects,mixty-maxty,forbidden,1,"",""
hyphenated existence floor rejects,mubble-fubbles,forbidden,1,"",""
hyphenated existence floor rejects,mucko-chummo,forbidden,1,"",""
hyphenated existence floor rejects,n-ary,forbidden,1,"",""
hyphenated existence floor rejects,n-decane,forbidden,1,"",""
hyphenated existence floor rejects,n-nonane,forbidden,1,"",""
hyphenated existence floor rejects,n-pentane,forbidden,1,"",""
hyphenated existence floor rejects,nanu-nanu,forbidden,1,"",""
hyphenated existence floor rejects,neo-nazist,forbidden,1,"",""
hyphenated existence floor rejects,new-yorker,forbidden,1,"",""
hyphenated existence floor rejects,ninety-secondth,forbidden,1,"",""
hyphenated existence floor rejects,ning-nong,forbidden,1,"",""
hyphenated existence floor rejects,non-atomised,forbidden,1,"",""
hyphenated existence floor rejects,non-prevocalic,forbidden,1,"",""
hyphenated existence floor rejects,non-refoulement,forbidden,1,"",""
hyphenated existence floor rejects,non-rhotic,forbidden,1,"",""
hyphenated existence floor rejects,non-sequitur,forbidden,1,"",""
hyphenated existence floor rejects,nulla-nulla,forbidden,1,"",""
hyphenated existence floor rejects,num-chuk,forbidden,1,"",""
hyphenated existence floor rejects,nuu-chah-nulth,forbidden,1,"",""
hyphenated existence floor rejects,ob-gyn,forbidden,1,"",""
hyphenated existence floor rejects,ob-gyne,forbidden,1,"",""
hyphenated existence floor rejects,off-worlder,forbidden,1,"",""
hyphenated existence floor rejects,oicho-kabu,forbidden,1,"",""
hyphenated existence floor rejects,omnium-gatherum,forbidden,1,"",""
hyphenated existence floor rejects,one-upmanship,forbidden,1,"",""
hyphenated existence floor rejects,otak-otak,forbidden,1,"",""
hyphenated existence floor rejects,oto-manguean,forbidden,1,"",""
hyphenated existence floor rejects,p-brane,forbidden,1,"",""
hyphenated existence floor rejects,papier-maché,forbidden,1,"",""
hyphenated existence floor rejects,papier-mâché,forbidden,1,"",""
hyphenated existence floor rejects,pari-mutuel,forbidden,1,"",""
hyphenated existence floor rejects,pea-souper,forbidden,1,"",""
hyphenated existence floor rejects,pene-exclave,forbidden,1,"",""
hyphenated existence floor rejects,pe̍h-ōe-jī,forbidden,1,"",""
hyphenated existence floor rejects,ph-metry,forbidden,1,"",""
hyphenated existence floor rejects,pied-à-terre,forbidden,1,"",""
hyphenated existence floor rejects,piet-my-vrou,forbidden,1,"",""
hyphenated existence floor rejects,plinky-plonky,forbidden,1,"",""
hyphenated existence floor rejects,poe-esque,forbidden,1,"",""
hyphenated existence floor rejects,pommie-basher,forbidden,1,"",""
hyphenated existence floor rejects,pony-trekking,forbidden,1,"",""
hyphenated existence floor rejects,poochie-fication,forbidden,1,"",""
hyphenated existence floor rejects,pop-sci,forbidden,1,"",""
hyphenated existence floor rejects,pot-et-fleur,forbidden,1,"",""
hyphenated existence floor rejects,pouilly-fumé,forbidden,1,"",""
hyphenated existence floor rejects,pousse-café,forbidden,1,"",""
hyphenated existence floor rejects,pre-ap,forbidden,1,"",""
hyphenated existence floor rejects,pre-ejaculatory,forbidden,1,"",""
hyphenated existence floor rejects,pre-empt,forbidden,1,"",""
hyphenated existence floor rejects,prie-dieu,forbidden,1,"",""
hyphenated existence floor rejects,r-tard,forbidden,1,"",""
hyphenated existence floor rejects,rio-de-janeiro,forbidden,1,"",""
hyphenated existence floor rejects,rond-de-cuir,forbidden,1,"",""
hyphenated existence floor rejects,ruh-roh,forbidden,1,"",""
hyphenated existence floor rejects,rumpy-pumpy,forbidden,1,"",""
hyphenated existence floor rejects,run-awayer,forbidden,1,"",""
hyphenated existence floor rejects,saint-estèphe,forbidden,1,"",""
hyphenated existence floor rejects,saint-simonian,forbidden,1,"",""
hyphenated existence floor rejects,sama-sama,forbidden,1,"",""
hyphenated existence floor rejects,san-diego,forbidden,1,"",""
hyphenated existence floor rejects,san-francisco,forbidden,1,"",""
hyphenated existence floor rejects,san-jose,forbidden,1,"",""
hyphenated existence floor rejects,san-juan,forbidden,1,"",""
hyphenated existence floor rejects,sans-culottic,forbidden,1,"",""
hyphenated existence floor rejects,sans-culottide,forbidden,1,"",""
hyphenated existence floor rejects,santa-cruz,forbidden,1,"",""
hyphenated existence floor rejects,sci-fier,forbidden,1,"",""
hyphenated existence floor rejects,science-fictioneer,forbidden,1,"",""
hyphenated existence floor rejects,semi-arian,forbidden,1,"",""
hyphenated existence floor rejects,seventy-oneth,forbidden,1,"",""
hyphenated existence floor rejects,seventy-secondth,forbidden,1,"",""
